subject,subjectScheme,subjectURI,valueURI
Calloplesiops altivelis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_42532
Callorhinchidae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_38936
Callorhinchus callorynchus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_38939
Callorhinchus capensis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_38940
Callorhinchus milii,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_38938
Callorhinus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_9548
Callorhinus ursinus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_48878
Callosobruchus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1212
Callosobruchus chinensis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_30007
Callosobruchus maculatus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_30008
Calluna,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_9549
Calluna vulgaris,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_26489
Calocarides quinqueseriatus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_46980
Calocarpum,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1213
Calocarpum viride,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1215
Calocedrus decurrens,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_34626
Calocoris,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_9004d671
Calocoris angustatus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_4f7a815b
Calocoris trivialis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_c5f9bb64
Calocybe,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_31702
Calocybe gambosa,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_aa24abfa
Calonectria,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_31801
Calonectris diomedea,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_49162
Calophyllum,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_34728
Calophysus macropterus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_40924
Calopogonium,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1216
Calopogonium mucunoides,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1217
Calosoma,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_27144
Calosoma sycophanta,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_476026fd
Calothrix,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_37796
Calotomus japonicus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_43926
Calotrophon turritus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_47335
Calotropis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_16229
Calotropis gigantea,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_23904
Calotropis procera,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_16230
Caltha,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_64f84399
Caltha palustris,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_370dae3b
Calumia godeffroyi,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_44398
Calvatia,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_31805
Calvatia cyathiformis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_086d5c59
Calvatia gigantea,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_331398
Calvin cycle,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1220
Calycanthaceae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_26271
Calyptraea chinensis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_47539
Calystegia,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_32085
Cam pathway,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_24826
Camaguey,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1222
Cambarellus blacki,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_46840
Cambaridae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_46822
Cambarus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1223
Cambarus bartonii,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_46841
Cambisols,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1224
Cambodia,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_4073
Cambrian,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_8bae74e8
Camelidae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_15595
Camelina,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_33634
Camelina sativa,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_33635
Camellia,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1226
Camellia japonica,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_190f7fff
Camellia sinensis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1227
Camelpox virus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_d3eb6d03
Camelus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_9558
Camelus bactrianus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_46ac6187
Camelus dromedarius,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_5a453ce9
Camembert,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_5f759069
Cameraria,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_638f5eb7
Cameraria ohridella,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_331349
Cameroon,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1229
Campania,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1230
Campanula,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_9561
Campanula pyramidalis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_14f4cdd3
Campanulaceae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1231
Campanulales,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_9562
Campeche,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1233
Campichthys galei,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_41746
Campogramma glaycos,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_42837
Campoletis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_29910
Campoletis sonorensis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_29911
Camponotus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_29893
Campostoma anomalum,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_40306
Campostoma oligolepis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_40307
Campsis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_2c97335d
Campsis radicans,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_498db402
Camptochironomus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_30475
Camptochironomus tentans,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_30476
Campylobacter,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1235
Campylobacter coli,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_35442
Campylobacter fetus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_35443
Campylobacter hyointestinalis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_35444
Campylobacter jejuni,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_33636
Campylomma,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_5e72ac45
Campylomma diversicornis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_68d5e03a
Campylomma lindbergi,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_d66505f7
Campylomormyrus elephas,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_39576
Campylonotidae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_46706
Campylonotus rathbunae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_46707
Canada,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1236
Canada balsam,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_9565
Cananga,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1238
Cananga latifolia,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1239
Cananga odorata,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1240
Canarium,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_24731
Canarium ovatum,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_24732
Canary Islands,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1241
Canavalia,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1242
Canavalia campylocarpa,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1243
Canavalia ensiformis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1244
Canavalia gladiata,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1245
Cancelloxus burrelli,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_45016
Cancer (genus),AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1246
Cancer amphioetus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_47102
Cancer antennarius,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_47103
Cancer bellianus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_47110
Cancer borealis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_47108
Cancer irroratus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_47104
Cancer johngarthi,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_47106
Cancer magister,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_47105
Cancer pagurus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_47107
Cancer productus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_47109
Cancridae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_47101
Candida,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1247
Candida albicans,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_27476
Candida arborea,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_27477
Candida cylindracea,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_35464
Candida guilliermondii,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_35465
Candida kefyr,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_35469
Candida maltosa,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_35466
Candida parapsilosis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_35467
Candida rugosa,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_35468
Candida tropicalis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_27478
Candida utilis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_27479
Cane River,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_50046
Canidae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_15599
Canine adenovirus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_16401
Canine herpesvirus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_37155
Canine parvovirus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_35615
Canis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_331214
Canis aureus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_473c10e2
Canis lupus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_9576
Canje River,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_50047
Canna,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1252
Canna edulis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1253
Canna indica,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1254
Cannabaceae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1255
Cannabis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1256
Cannabis sativa,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1257
Cannabis sativa subsp. indica,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_dedd48f2
Cannabis sativa subsp. sativa,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_82216c1d
Cannaceae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1258
Cantharellaceae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_008b7d68
Cantharellales,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_31646
Cantharellus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1264
Cantharellus cibarius,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_fd8c209d
Cantharidae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_36258
Cantharus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_32086
Cantharus dorbignyi,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_47488
Cantharus undosus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_47489
Cantherhines sandwichiensis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_45932
Cantheschenia grandisquamis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_45937
Canthidermis macrolepis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_45967
Canthidermis maculatus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_45968
Canthigaster amboinensis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_45875
Canton and Enderbury Islands,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1265
Caperea,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_331166
Caperea marginata,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_49028
Capillaria,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1269
Capillaria hepatica,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_31144
Capnodiales,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_31760
Capnodis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1276
Capnodis carbonaria,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_ff13e787
Capnodis cariosa,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_fe5f681f
Capnodis miliaris,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_9a7a253c
Capnodis tenebrionis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_da520233
Capoeta capoeta,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_40340
Capoeta damascina,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_40341
Capoeta trutta,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_e846aaca
Capoeta umbla,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_9ffc77b6
Capoetobrama kuschakewitschi,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_40369
Capparaceae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1278
Capparis,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1279
Capparis spinosa,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1280
Capra,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_35822
Capra ibex,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_24978
Capra pyrenaica,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_33637
Capreolus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_9597
Capreolus capreolus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_c1bdac30
Caprichromis liemi,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_43508
Caprichthys gymnura,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_45843
Caprifoliaceae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1282
Caprimulgiformes,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1283
Caprinae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_32588
Caprine arthritis encephalitis virus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_32729
Caprine herpesvirus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_37862
Capripoxvirus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1284
Caprodon longimanus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_42314
Caproidae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_42123
Capromimus abbreviatus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_42115
Capropygia unistriata,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_45844
Capros aper,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_42124
Capsella,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_32088
Capsella bursa pastoris,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_32089
Capsicum,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1287
Capsicum annuum,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1288
Capsicum baccatum,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1289
Capsicum chinense,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1290
Capsicum frutescens,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1291
Capsicum pubescens,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1292
Capulidae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_47680
Capulus ungaricus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_47681
Caquetaia kraussii,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_43509
Carabidae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_23906
Carabobo,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_1293
Caracal,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_11500169
Caracal caracal,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_fecd0f5e
Caracanthidae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_45302
Caracanthus maculatus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_45303
Caragana,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_24612
Caragana arborescens,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_dd3a5de2
Caragobioides geomys,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_44512
Caralophia loxochila,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_41311
Carangidae,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_42688
Carangoides,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_959bf4f5
Carangoides armatus,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_42795
Carangoides bajad,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_42796
Carangoides bartholomaei,AGROVOC,http://aims.fao.org/aos/agrovoc,http://aims.fao.org/aos/agrovoc/c_42739
